subject,age,word_type,set,item,letter_first,session,sentence,order,response,letterwrite,correct
S78,4.58630137,0,B,battle,b,2,The soldiers fight in a battle,10,d,0.428571429,0
S78,4.58630137,0,B,bib,b,2,The baby wears a bib,11,d,0.428571429,0
S78,4.58630137,0,B,tag,t,2,The kids played a game of tag,12,d,0.428571429,0
S79,5.208219178,1,A,beach,b,1,I like to go to the beach,1,bah,1,1
S79,5.208219178,1,A,piece,p,1,There was a missing puzzle piece,2,pae,1,1
S79,5.208219178,1,A,deeper,d,1,Can you make the hole deeper?,3,dahe,1,1
S79,5.208219178,1,A,case,k,1,She kept her jewelry in a case,4,cwe,1,1
S79,5.208219178,1,A,teepee,t,1,It's fun to sleep in a teepee,5,tp,1,1
S79,5.208219178,1,A,peach,p,1,Susan ate some peach pie for dessert,6,pae,1,1
S79,5.208219178,1,A,bead,b,1,She found a little bead,7,bae,1,1
S79,5.208219178,1,A,cake,k,1,The family eats yummy cake,8,ckop,1,1
S79,5.208219178,1,A,bean,b,1,Jack bought a magic bean,9,bae,1,1
S79,5.208219178,1,A,teach,t,1,She loves to teach her students,10,tae,1,1
S79,5.208219178,1,A,jail,j,1,The robber went to jail,11,jae,1,1
S79,5.208219178,1,A,beaver,b,1,The boy wrote a story about a beaver,12,bv,1,1
S79,5.208219178,0,A,dollar,d,2,Can you give me a dollar?,1,dadday,1,1
S79,5.208219178,0,A,jet,j,2,The pilot flew a jet,2,jea,1,1
S79,5.208219178,0,A,cup,k,2,She drank water from a blue cup,3,cae,1,1
S79,5.208219178,0,A,bun,b,2,The hotdog is on a bun,4,bae,1,1
S79,5.208219178,0,A,bird,b,2,My friend saw a cute little bird,5,bay,1,1
S79,5.208219178,0,A,cook,k,2,Grandpa is a good cook,6,coo,1,1
S79,5.208219178,0,A,touch,t,2,Please don't touch the animals,7,too,1,1
S79,5.208219178,0,A,tower,t,2,The children wanted to climb the tower,8,tee,1,1
S79,5.208219178,0,A,bed,b,2,He slept in a bed,9,bao,1,1
S79,5.208219178,0,A,pet,p,2,She wants to get a pet,10,pae,1,1
S79,5.208219178,0,A,butter,b,2,The boy ate his bread with some butter,11,bao,1,1
S79,5.208219178,0,A,patch,p,2,Mom sewed a patch on his jeans,12,br,1,0
S80,4.879452055,0,A,cup,k,1,She drank water from a blue cup,1,,0.714285714,0
S80,4.879452055,0,A,bun,b,1,The hotdog is on a bun,2,acbd,0.714285714,0
S80,4.879452055,0,A,bird,b,1,My friend saw a cute little bird,3,acbt,0.714285714,0
S80,4.879452055,0,A,bed,b,1,He slept in a bed,4,bc,0.714285714,1
S80,4.879452055,0,A,tower,t,1,The children wanted to climb the tower,5,dbm,0.714285714,0
S80,4.879452055,0,A,patch,p,1,Mom sewed a patch on his jeans,6,aom,0.714285714,0
S80,4.879452055,0,A,butter,b,1,The boy ate his bread with some butter,7,ahot,0.714285714,0
S80,4.879452055,0,A,dollar,d,1,Can you give me a dollar?,8,aoeis,0.714285714,0
S80,4.879452055,0,A,cook,k,1,Grandpa is a good cook,9,oiaih,0.714285714,0
S80,4.879452055,0,A,jet,j,1,The pilot flew a jet,10,aiioe,0.714285714,0
S80,4.879452055,0,A,pet,p,1,She wants to get a pet,11,aieo,0.714285714,0
S80,4.879452055,0,A,touch,t,1,Please don't touch the animals,12,oaie,0.714285714,0
S80,4.879452055,1,A,peach,p,2,Susan ate some peach pie for dessert,1,apd,0.714285714,0
S80,4.879452055,1,A,case,k,2,She kept her jewelry in a case,2,ieha,0.714285714,0
S80,4.879452055,1,A,bead,b,2,She found a little bead,3,bhap,0.714285714,1
S80,4.879452055,1,A,teepee,t,2,It's fun to sleep in a teepee,4,iap,0.714285714,0
S80,4.879452055,1,A,cake,k,2,The family eats yummy cake,5,bih,0.714285714,0
S80,4.879452055,1,A,deeper,d,2,Can you make the hole deeper?,6,biat,0.714285714,0
S80,4.879452055,1,A,jail,j,2,The robber went to jail,7,yxai,0.714285714,0
S80,4.879452055,1,A,beach,b,2,I like to go to the beach,8,aijcda,0.714285714,0
S80,4.879452055,1,A,piece,p,2,There was a missing puzzle piece,9,atcd,0.714285714,0
S80,4.879452055,1,A,beaver,b,2,The boy wrote a story about a beaver,10,ayh,0.714285714,0
S80,4.879452055,1,A,bean,b,2,Jack bought a magic bean,11,abj,0.714285714,0
S80,4.879452055,1,A,teach,t,2,She loves to teach her students,12,acb,0.714285714,0
S81,5.550684932,0,A,cook,k,1,Grandpa is a good cook,1,cat,1,1
S81,5.550684932,0,A,butter,b,1,The boy ate his bread with some butter,2,bud,1,1
S81,5.550684932,0,A,cup,k,1,She drank water from a blue cup,3,caka,1,1
S81,5.550684932,0,A,pet,p,1,She wants to get a pet,4,piece,1,1
S81,5.550684932,0,A,bird,b,1,My friend saw a cute little bird,5,brid,1,1
S81,5.550684932,0,A,jet,j,1,The pilot flew a jet,6,gat,1,1
S81,5.550684932,0,A,bed,b,1,He slept in a bed,7,bat,1,1
S81,5.550684932,0,A,tower,t,1,The children wanted to climb the tower,8,tar,1,1
S81,5.550684932,0,A,patch,p,1,Mom sewed a patch on his jeans,9,pah,1,1
S81,5.550684932,0,A,dollar,d,1,Can you give me a dollar?,10,dalr,1,1
S81,5.550684932,0,A,touch,t,1,Please don't touch the animals,11,tuth,1,1
S81,5.550684932,0,A,bun,b,1,The hotdog is on a bun,12,ban,1,1
S81,5.550684932,1,A,peach,p,2,Susan ate some peach pie for dessert,1,pehs,1,1
S81,5.550684932,1,A,beaver,b,2,The boy wrote a story about a beaver,2,ber,1,1
S81,5.550684932,1,A,bean,b,2,Jack bought a magic bean,3,ben,1,1
S81,5.550684932,1,A,beach,b,2,I like to go to the beach,4,behs,1,1
S81,5.550684932,1,A,deeper,d,2,Can you make the hole deeper?,5,debr,1,1
S81,5.550684932,1,A,cake,k,2,The family eats yummy cake,6,kak,1,1
S81,5.550684932,1,A,teach,t,2,She loves to teach her students,7,tehs,1,1
S81,5.550684932,1,A,bead,b,2,She found a little bead,8,bed,1,1
S81,5.550684932,1,A,teepee,t,2,It's fun to sleep in a teepee,9,bead,1,0
S81,5.550684932,1,A,case,k,2,She kept her jewelry in a case,10,tehs,1,0
S81,5.550684932,1,A,jail,j,2,The robber went to jail,11,jall,1,1
S81,5.550684932,1,A,piece,p,2,There was a missing puzzle piece,12,biece,1,0
S82,4.728767123,1,B,came,k,1,"Yesterday, the big package came",1,s,0.714285714,0
S82,4.728767123,1,B,cave,k,1,The children explored the spooky cave,2,k,0.714285714,1
S82,4.728767123,1,B,beep,b,1,"The shiny robot says ""beep""",3,b,0.714285714,1
S82,4.728767123,1,B,beef,b,1,Hamburgers are made of beef,4,b,0.714285714,1
S82,4.728767123,1,B,jeep,g,1,His mom drives a black jeep,5,j,0.714285714,1
S82,4.728767123,1,B,peel,p,1,The clown slipped on a banana peel,6,p,0.714285714,1
S82,4.728767123,1,B,deal,d,1,Let's make a deal,7,d,0.714285714,1
S82,4.728767123,1,B,beetle,b,1,The ladybug talks to the beetle,8,b,0.714285714,1
S82,4.728767123,1,B,pizza,p,1,Her favorite food is pizza,9,p,0.714285714,1
S82,4.728767123,1,B,beet,b,1,He didn't want to eat the beet,10,p,0.714285714,0
S82,4.728767123,1,B,team,t,1,The girl cheered for her favorite team,11,a,0.714285714,0
S82,4.728767123,1,B,teacher,t,1,When I grow up I want to be a teacher,12,t,0.714285714,1
S82,4.728767123,0,B,picture,p,2,She smiled for the picture,1,p,0.714285714,1
S82,4.728767123,0,B,cap,k,2,The boy wore his favorite cap,2,k,0.714285714,1
S82,4.728767123,0,B,turtle,t,2,In the book I saw a picture of a turtle,3,t,0.714285714,1
S82,4.728767123,0,B,tag,t,2,The kids played a game of tag,4,t,0.714285714,1
S82,4.728767123,0,B,jam,j,2,Mom bought a jar of jam,5,j,0.714285714,1
S82,4.728767123,0,B,come,k,2,Today the package will come,6,k,0.714285714,1
S82,4.728767123,0,B,bus,b,2,We rode on a bus,7,b,0.714285714,1
S82,4.728767123,0,B,bib,b,2,The baby wears a bib,8,b,0.714285714,1
S82,4.728767123,0,B,dirt,d,2,Don't play in the dirt,9,t,0.714285714,0
S82,4.728767123,0,B,pill,p,2,The doctor gave the man a pill,10,p,0.714285714,1
S82,4.728767123,0,B,battle,b,2,The soldiers fight in a battle,11,b,0.714285714,1
S82,4.728767123,0,B,bat,b,2,She hit the ball with a bat,12,b,0.714285714,1
S83,4.97260274,1,A,case,k,1,She kept her jewelry in a case,1,k,0.571428571,1
S83,4.97260274,1,A,bead,b,1,She found a little bead,2,b,0.571428571,1
S83,4.97260274,1,A,teach,t,1,She loves to teach her students,3,h,0.571428571,0
S83,4.97260274,1,A,jail,j,1,The robber went to jail,4,j,0.571428571,1
S83,4.97260274,1,A,bean,b,1,Jack bought a magic bean,5,b,0.571428571,1
S83,4.97260274,1,A,deeper,d,1,Can you make the hole deeper?,6,a,0.571428571,0
S83,4.97260274,1,A,teepee,t,1,It's fun to sleep in a teepee,7,b,0.571428571,0
S83,4.97260274,1,A,beach,b,1,I like to go to the beach,8,b,0.571428571,1
S83,4.97260274,1,A,beaver,b,1,The boy wrote a story about a beaver,9,b,0.571428571,1
S83,4.97260274,1,A,peach,p,1,Susan ate some peach pie for dessert,10,b,0.571428571,0
S83,4.97260274,1,A,piece,p,1,There was a missing puzzle piece,11,b,0.571428571,0
S83,4.97260274,1,A,cake,k,1,The family eats yummy cake,12,k,0.571428571,1
S83,4.97260274,0,A,cup,k,2,She drank water from a blue cup,1,k,0.571428571,1
S83,4.97260274,0,A,dollar,d,2,Can you give me a dollar?,2,p,0.571428571,0
S83,4.97260274,0,A,jet,j,2,The pilot flew a jet,3,j,0.571428571,1
S83,4.97260274,0,A,butter,b,2,The boy ate his bread with some butter,4,b,0.571428571,1
S83,4.97260274,0,A,pet,p,2,She wants to get a pet,5,b,0.571428571,0
S83,4.97260274,0,A,bird,b,2,My friend saw a cute little bird,6,b,0.571428571,1
S83,4.97260274,0,A,patch,p,2,Mom sewed a patch on his jeans,7,b,0.571428571,0
S83,4.97260274,0,A,bed,b,2,He slept in a bed,8,b,0.571428571,1
S83,4.97260274,0,A,tower,t,2,The children wanted to climb the tower,9,b,0.571428571,0
S83,4.97260274,0,A,cook,k,2,Grandpa is a good cook,10,s,0.571428571,0
S83,4.97260274,0,A,touch,t,2,Please don't touch the animals,11,b,0.571428571,0
S83,4.97260274,0,A,bun,b,2,The hotdog is on a bun,12,b,0.571428571,1
S84,4.97260274,0,B,jam,j,1,Mom bought a jar of jam,1,j,1,1
S84,4.97260274,0,B,picture,p,1,She smiled for the picture,2,a,1,0
S84,4.97260274,0,B,turtle,t,1,In the book I saw a picture of a turtle,3,m,1,0
S84,4.97260274,0,B,battle,b,1,The soldiers fight in a battle,4,t,1,0
S84,4.97260274,0,B,come,k,1,Today the package will come,5,e,1,0
S84,4.97260274,0,B,cap,k,1,The boy wore his favorite cap,6,s,1,0
S84,4.97260274,0,B,dirt,d,1,Don't play in the dirt,7,h,1,0
S84,4.97260274,0,B,pill,p,1,The doctor gave the man a pill,8,l,1,0
S84,4.97260274,0,B,tag,t,1,The kids played a game of tag,9,w,1,0
S84,4.97260274,0,B,bib,b,1,The baby wears a bib,10,f,1,0
S84,4.97260274,0,B,bus,b,1,We rode on a bus,11,k,1,0
S84,4.97260274,0,B,bat,b,1,She hit the ball with a bat,12,c,1,0
S84,4.97260274,1,B,peel,p,2,The clown slipped on a banana peel,1,x,1,0
S84,4.97260274,1,B,came,k,2,"Yesterday, the big package came",2,r,1,0
S84,4.97260274,1,B,beet,b,2,He didn't want to eat the beet,3,b,1,1
S84,4.97260274,1,B,beep,b,2,"The shiny robot says ""beep""",4,b,1,1
S84,4.97260274,1,B,team,t,2,The girl cheered for her favorite team,5,t,1,1
S84,4.97260274,1,B,teacher,t,2,When I grow up I want to be a teacher,6,e,1,0
S84,4.97260274,1,B,beef,b,2,Hamburgers are made of beef,7,o,1,0
S84,4.97260274,1,B,beetle,b,2,The ladybug talks to the beetle,8,q,1,0
S84,4.97260274,1,B,cave,k,2,The children explored the spooky cave,9,k,1,1
S84,4.97260274,1,B,pizza,p,2,Her favorite food is pizza,10,e,1,0
S84,4.97260274,1,B,deal,d,2,Let's make a deal,11,d,1,1
S84,4.97260274,1,B,jeep,g,2,His mom drives a black jeep,12,h,1,0
S85,5.580821918,0,A,patch,p,1,Mom sewed a patch on his jeans,1,p,1,1
S85,5.580821918,0,A,jet,j,1,The pilot flew a jet,2,j,1,1
S85,5.580821918,0,A,tower,t,1,The children wanted to climb the tower,3,t,1,1
S85,5.580821918,0,A,cup,k,1,She drank water from a blue cup,4,k,1,1
S85,5.580821918,0,A,butter,b,1,The boy ate his bread with some butter,5,b,1,1
S85,5.580821918,0,A,cook,k,1,Grandpa is a good cook,6,k,1,1
S85,5.580821918,0,A,bed,b,1,He slept in a bed,7,b,1,1
S85,5.580821918,0,A,bun,b,1,The hotdog is on a bun,8,b,1,1
S85,5.580821918,0,A,bird,b,1,My friend saw a cute little bird,9,b,1,1
S85,5.580821918,0,A,dollar,d,1,Can you give me a dollar?,10,d,1,1
S85,5.580821918,0,A,touch,t,1,Please don't touch the animals,11,t,1,1
S85,5.580821918,0,A,pet,p,1,She wants to get a pet,12,p,1,1
S85,5.580821918,1,A,beach,b,2,I like to go to the beach,1,b,1,1
S85,5.580821918,1,A,beaver,b,2,The boy wrote a story about a beaver,2,b,1,1
S85,5.580821918,1,A,jail,j,2,The robber went to jail,3,j,1,1
S85,5.580821918,1,A,case,k,2,She kept her jewelry in a case,4,k,1,1
S85,5.580821918,1,A,piece,p,2,There was a missing puzzle piece,5,b,1,0
S85,5.580821918,1,A,teach,t,2,She loves to teach her students,6,t,1,1
S85,5.580821918,1,A,cake,k,2,The family eats yummy cake,7,k,1,1
S85,5.580821918,1,A,deeper,d,2,Can you make the hole deeper?,8,d,1,1
S85,5.580821918,1,A,bead,b,2,She found a little bead,9,b,1,1
S85,5.580821918,1,A,teepee,t,2,It's fun to sleep in a teepee,10,tp,1,1
S85,5.580821918,1,A,bean,b,2,Jack bought a magic bean,11,b,1,1
S85,5.580821918,1,A,peach,p,2,Susan ate some peach pie for dessert,12,b,1,0
S86,5.095890411,0,B,bat,b,1,She hit the ball with a bat,1,bat,1,1
S86,5.095890411,0,B,come,k,1,Today the package will come,2,cam,1,1
S86,5.095890411,0,B,bib,b,1,The baby wears a bib,3,bi,1,1
S86,5.095890411,0,B,jam,j,1,Mom bought a jar of jam,4,jam,1,1
S86,5.095890411,0,B,battle,b,1,The soldiers fight in a battle,5,bam,1,1
S86,5.095890411,0,B,dirt,d,1,Don't play in the dirt,6,gru,1,0
S86,5.095890411,0,B,turtle,t,1,In the book I saw a picture of a turtle,7,tr,1,1
S86,5.095890411,0,B,bus,b,1,We rode on a bus,8,bua,1,1
S86,5.095890411,0,B,cap,k,1,The boy wore his favorite cap,9,cap,1,1
S86,5.095890411,0,B,picture,p,1,She smiled for the picture,10,pi,1,1
S86,5.095890411,0,B,pill,p,1,The doctor gave the man a pill,11,p,1,1
S86,5.095890411,0,B,tag,t,1,The kids played a game of tag,12,ta,1,1
S86,5.095890411,1,B,teacher,t,2,When I grow up I want to be a teacher,1,tgr,1,1
S86,5.095890411,1,B,came,k,2,"Yesterday, the big package came",2,ct,1,1
S86,5.095890411,1,B,beef,b,2,Hamburgers are made of beef,3,b,1,1
S86,5.095890411,1,B,pizza,p,2,Her favorite food is pizza,4,p,1,1
S86,5.095890411,1,B,beetle,b,2,The ladybug talks to the beetle,5,be,1,1
S86,5.095890411,1,B,beet,b,2,He didn't want to eat the beet,6,bt,1,1
S86,5.095890411,1,B,peel,p,2,The clown slipped on a banana peel,7,p,1,1
S86,5.095890411,1,B,jeep,g,2,His mom drives a black jeep,8,g,1,1
S86,5.095890411,1,B,deal,d,2,Let's make a deal,9,d,1,1
S86,5.095890411,1,B,team,t,2,The girl cheered for her favorite team,10,t,1,1
S86,5.095890411,1,B,cave,k,2,The children explored the spooky cave,11,c,1,1
S86,5.095890411,1,B,beep,b,2,"The shiny robot says ""beep""",12,b,1,1
S87,5.42739726,1,B,beet,b,1,He didn't want to eat the beet,1,b,0.857142857,1
S87,5.42739726,1,B,jeep,g,1,His mom drives a black jeep,2,j,0.857142857,1
S87,5.42739726,1,B,team,t,1,The girl cheered for her favorite team,3,t,0.857142857,1
S87,5.42739726,1,B,teacher,t,1,When I grow up I want to be a teacher,4,t,0.857142857,1
S87,5.42739726,1,B,beef,b,1,Hamburgers are made of beef,5,b,0.857142857,1
S87,5.42739726,1,B,cave,k,1,The children explored the spooky cave,6,c,0.857142857,1
S87,5.42739726,1,B,peel,p,1,The clown slipped on a banana peel,7,p,0.857142857,1
S87,5.42739726,1,B,pizza,p,1,Her favorite food is pizza,8,p,0.857142857,1
S87,5.42739726,1,B,beep,b,1,"The shiny robot says ""beep""",9,b,0.857142857,1
S87,5.42739726,1,B,beetle,b,1,The ladybug talks to the beetle,10,b,0.857142857,1
S87,5.42739726,1,B,deal,d,1,Let's make a deal,11,d,0.857142857,1
S87,5.42739726,1,B,came,k,1,"Yesterday, the big package came",12,k,0.857142857,1
S87,5.42739726,0,B,bus,b,2,We rode on a bus,1,b,0.857142857,1
S87,5.42739726,0,B,jam,j,2,Mom bought a jar of jam,2,j,0.857142857,1
S87,5.42739726,0,B,pill,p,2,The doctor gave the man a pill,3,p,0.857142857,1
S87,5.42739726,0,B,battle,b,2,The soldiers fight in a battle,4,b,0.857142857,1
S87,5.42739726,0,B,bat,b,2,She hit the ball with a bat,5,b,0.857142857,1
S87,5.42739726,0,B,tag,t,2,The kids played a game of tag,6,t,0.857142857,1
S87,5.42739726,0,B,picture,p,2,She smiled for the picture,7,p,0.857142857,1
S87,5.42739726,0,B,bib,b,2,The baby wears a bib,8,b,0.857142857,1
S87,5.42739726,0,B,come,k,2,Today the package will come,9,c,0.857142857,1
S87,5.42739726,0,B,dirt,d,2,Don't play in the dirt,10,d,0.857142857,1
S87,5.42739726,0,B,turtle,t,2,In the book I saw a picture of a turtle,11,t,0.857142857,1
S87,5.42739726,0,B,cap,k,2,The boy wore his favorite cap,12,k,0.857142857,1
S88,5.449315068,0,B,picture,p,1,She smiled for the picture,1,pek,1,1
S88,5.449315068,0,B,bib,b,1,The baby wears a bib,2,beb,1,1
S88,5.449315068,0,B,bus,b,1,We rode on a bus,3,bes,1,1
S88,5.449315068,0,B,tag,t,1,The kids played a game of tag,4,tag,1,1
S88,5.449315068,0,B,dirt,d,1,Don't play in the dirt,5,dred,1,1
S88,5.449315068,0,B,bat,b,1,She hit the ball with a bat,6,bat,1,1
S88,5.449315068,0,B,turtle,t,1,In the book I saw a picture of a turtle,7,trtel,1,1
S88,5.449315068,0,B,jam,j,1,Mom bought a jar of jam,8,gam,1,1
S88,5.449315068,0,B,pill,p,1,The doctor gave the man a pill,9,pel,1,1
S88,5.449315068,0,B,battle,b,1,The soldiers fight in a battle,10,batl,1,1
S88,5.449315068,0,B,come,k,1,Today the package will come,11,kim,1,1
S88,5.449315068,0,B,cap,k,1,The boy wore his favorite cap,12,cap,1,1
S88,5.449315068,1,B,peel,p,2,The clown slipped on a banana peel,1,pc,1,1
S88,5.449315068,1,B,team,t,2,The girl cheered for her favorite team,2,tm,1,1
S88,5.449315068,1,B,beef,b,2,Hamburgers are made of beef,3,bf,1,1
S88,5.449315068,1,B,teacher,t,2,When I grow up I want to be a teacher,4,tr,1,1
S88,5.449315068,1,B,beep,b,2,"The shiny robot says ""beep""",5,bp,1,1
S88,5.449315068,1,B,came,k,2,"Yesterday, the big package came",6,cm,1,1
S88,5.449315068,1,B,beet,b,2,He didn't want to eat the beet,7,b,1,1
S88,5.449315068,1,B,cave,k,2,The children explored the spooky cave,8,cv,1,1
S88,5.449315068,1,B,pizza,p,2,Her favorite food is pizza,9,pz,1,1
S88,5.449315068,1,B,beetle,b,2,The ladybug talks to the beetle,10,btl,1,1
S88,5.449315068,1,B,jeep,g,2,His mom drives a black jeep,11,gp,1,1
S88,5.449315068,1,B,deal,d,2,Let's make a deal,12,dl,1,1
S89,5.345205479,1,A,cake,k,1,The family eats yummy cake,1,c,0.571428571,1
S89,5.345205479,1,A,case,k,1,She kept her jewelry in a case,2,k,0.571428571,1
S89,5.345205479,1,A,peach,p,1,Susan ate some peach pie for dessert,3,p,0.571428571,1
S89,5.345205479,1,A,beach,b,1,I like to go to the beach,4,,0.571428571,0
S89,5.345205479,1,A,teach,t,1,She loves to teach her students,5,t,0.571428571,1
S89,5.345205479,1,A,piece,p,1,There was a missing puzzle piece,6,e,0.571428571,0
S89,5.345205479,1,A,bean,b,1,Jack bought a magic bean,7,,0.571428571,0
S89,5.345205479,1,A,bead,b,1,She found a little bead,8,,0.571428571,0
S89,5.345205479,1,A,beaver,b,1,The boy wrote a story about a beaver,9,,0.571428571,0
S89,5.345205479,1,A,teepee,t,1,It's fun to sleep in a teepee,10,t,0.571428571,1
S89,5.345205479,1,A,jail,j,1,The robber went to jail,11,l,0.571428571,0
S89,5.345205479,1,A,deeper,d,1,Can you make the hole deeper?,12,d,0.571428571,1
S89,5.345205479,0,A,bird,b,2,My friend saw a cute little bird,1,p,0.571428571,0
S89,5.345205479,0,A,cook,k,2,Grandpa is a good cook,2,c,0.571428571,1
S89,5.345205479,0,A,cup,k,2,She drank water from a blue cup,3,p,0.571428571,0
S89,5.345205479,0,A,dollar,d,2,Can you give me a dollar?,4,,0.571428571,0
S89,5.345205479,0,A,pet,p,2,She wants to get a pet,5,p,0.571428571,1
S89,5.345205479,0,A,bun,b,2,The hotdog is on a bun,6,b,0.571428571,1
S89,5.345205479,0,A,touch,t,2,Please don't touch the animals,7,d,0.571428571,0
S89,5.345205479,0,A,jet,j,2,The pilot flew a jet,8,r,0.571428571,0
S89,5.345205479,0,A,bed,b,2,He slept in a bed,9,b,0.571428571,1
S89,5.345205479,0,A,butter,b,2,The boy ate his bread with some butter,10,c,0.571428571,0
S89,5.345205479,0,A,tower,t,2,The children wanted to climb the tower,11,c,0.571428571,0
S89,5.345205479,0,A,patch,p,2,Mom sewed a patch on his jeans,12,d,0.571428571,0
S90,5.279452055,0,A,bun,b,1,The hotdog is on a bun,1,j,0.142857143,0
S90,5.279452055,0,A,bird,b,1,My friend saw a cute little bird,2,i,0.142857143,0
S90,5.279452055,0,A,dollar,d,1,Can you give me a dollar?,3,l,0.142857143,0
S90,5.279452055,0,A,pet,p,1,She wants to get a pet,4,h,0.142857143,0
S90,5.279452055,0,A,cup,k,1,She drank water from a blue cup,5,s,0.142857143,0
S90,5.279452055,0,A,cook,k,1,Grandpa is a good cook,6,o,0.142857143,0
S90,5.279452055,0,A,tower,t,1,The children wanted to climb the tower,7,z,0.142857143,0
S90,5.279452055,0,A,touch,t,1,Please don't touch the animals,8,x,0.142857143,0
S90,5.279452055,0,A,jet,j,1,The pilot flew a jet,9,j,0.142857143,1
S90,5.279452055,0,A,bed,b,1,He slept in a bed,10,x,0.142857143,0
S90,5.279452055,0,A,butter,b,1,The boy ate his bread with some butter,11,h,0.142857143,0
S90,5.279452055,0,A,patch,p,1,Mom sewed a patch on his jeans,12,h,0.142857143,0
S90,5.279452055,1,A,bean,b,2,Jack bought a magic bean,1,j,0.142857143,0
S90,5.279452055,1,A,jail,j,2,The robber went to jail,2,j,0.142857143,1
S90,5.279452055,1,A,deeper,d,2,Can you make the hole deeper?,3,h,0.142857143,0
S90,5.279452055,1,A,beaver,b,2,The boy wrote a story about a beaver,4,h,0.142857143,0
S90,5.279452055,1,A,cake,k,2,The family eats yummy cake,5,h,0.142857143,0
S90,5.279452055,1,A,teepee,t,2,It's fun to sleep in a teepee,6,j,0.142857143,0
S90,5.279452055,1,A,case,k,2,She kept her jewelry in a case,7,j,0.142857143,0
S90,5.279452055,1,A,piece,p,2,There was a missing puzzle piece,8,h,0.142857143,0
S90,5.279452055,1,A,bead,b,2,She found a little bead,9,o,0.142857143,0
S90,5.279452055,1,A,teach,t,2,She loves to teach her students,10,o,0.142857143,0
S90,5.279452055,1,A,beach,b,2,I like to go to the beach,11,j,0.142857143,0
S90,5.279452055,1,A,peach,p,2,Susan ate some peach pie for dessert,12,s,0.142857143,0
S91,4.676712329,0,B,come,k,1,Today the package will come,1,b,0.142857143,0
S91,4.676712329,0,B,cap,k,1,The boy wore his favorite cap,2,m,0.142857143,0
S91,4.676712329,0,B,bib,b,1,The baby wears a bib,3,o,0.142857143,0
S91,4.676712329,0,B,jam,j,1,Mom bought a jar of jam,4,a,0.142857143,0
S91,4.676712329,0,B,battle,b,1,The soldiers fight in a battle,5,b,0.142857143,1
S91,4.676712329,0,B,bus,b,1,We rode on a bus,6,mo,0.142857143,0
S91,4.676712329,0,B,turtle,t,1,In the book I saw a picture of a turtle,7,nao,0.142857143,0
S91,4.676712329,0,B,picture,p,1,She smiled for the picture,8,momo,0.142857143,0
S91,4.676712329,0,B,pill,p,1,The doctor gave the man a pill,9,omoox,0.142857143,0
S91,4.676712329,0,B,bat,b,1,She hit the ball with a bat,10,mmaoaomo,0.142857143,0
S91,4.676712329,0,B,tag,t,1,The kids played a game of tag,11,ooommxoomaamam,0.142857143,0
S91,4.676712329,0,B,dirt,d,1,Don't play in the dirt,12,ooooooa,0.142857143,0
S91,4.676712329,1,B,pizza,p,2,Her favorite food is pizza,1,o,0.142857143,0
S91,4.676712329,1,B,teacher,t,2,When I grow up I want to be a teacher,2,bomax,0.142857143,0
S91,4.676712329,1,B,beep,b,2,"The shiny robot says ""beep""",3,ommox,0.142857143,0
S91,4.676712329,1,B,beet,b,2,He didn't want to eat the beet,4,ooomomom,0.142857143,0
S91,4.676712329,1,B,jeep,g,2,His mom drives a black jeep,5,aaomoa,0.142857143,0
S91,4.676712329,1,B,beef,b,2,Hamburgers are made of beef,6,a,0.142857143,0
S91,4.676712329,1,B,beetle,b,2,The ladybug talks to the beetle,7,aooo,0.142857143,0
S91,4.676712329,1,B,cave,k,2,The children explored the spooky cave,8,oooono,0.142857143,0
S91,4.676712329,1,B,came,k,2,"Yesterday, the big package came",9,o,0.142857143,0
S91,4.676712329,1,B,deal,d,2,Let's make a deal,10,om,0.142857143,0
S91,4.676712329,1,B,peel,p,2,The clown slipped on a banana peel,11,o,0.142857143,0
S91,4.676712329,1,B,team,t,2,The girl cheered for her favorite team,12,m,0.142857143,0
S92,5.460273973,1,A,teach,t,1,She loves to teach her students,1,sjo,0.714285714,0
S92,5.460273973,1,A,beach,b,1,I like to go to the beach,2,bes,0.714285714,1
S92,5.460273973,1,A,piece,p,1,There was a missing puzzle piece,3,psi,0.714285714,1
S92,5.460273973,1,A,bean,b,1,Jack bought a magic bean,4,bce,0.714285714,1
S92,5.460273973,1,A,teepee,t,1,It's fun to sleep in a teepee,5,tp,0.714285714,1
S92,5.460273973,1,A,peach,p,1,Susan ate some peach pie for dessert,6,ppa,0.714285714,1
S92,5.460273973,1,A,jail,j,1,The robber went to jail,7,bm,0.714285714,0
S92,5.460273973,1,A,cake,k,1,The family eats yummy cake,8,kec,0.714285714,1
S92,5.460273973,1,A,case,k,1,She kept her jewelry in a case,9,kcl,0.714285714,1
S92,5.460273973,1,A,deeper,d,1,Can you make the hole deeper?,10,bip,0.714285714,0
S92,5.460273973,1,A,bead,b,1,She found a little bead,11,bis,0.714285714,1
S92,5.460273973,1,A,beaver,b,1,The boy wrote a story about a beaver,12,bac,0.714285714,1
S92,5.460273973,0,A,butter,b,2,The boy ate his bread with some butter,1,br,0.714285714,1
S92,5.460273973,0,A,cup,k,2,She drank water from a blue cup,2,pt,0.714285714,0
S92,5.460273973,0,A,jet,j,2,The pilot flew a jet,3,jar,0.714285714,1
S92,5.460273973,0,A,bed,b,2,He slept in a bed,4,bra,0.714285714,1
